label,speaker,take,id
2,lucas,35,2_lucas_35.wav
0,george,31,0_george_31.wav
2,yweweler,3,2_yweweler_3.wav
9,jackson,9,9_jackson_9.wav
0,yweweler,13,0_yweweler_13.wav
9,theo,13,9_theo_13.wav
9,lucas,41,9_lucas_41.wav
6,jackson,17,6_jackson_17.wav
6,nicolas,40,6_nicolas_40.wav
0,george,25,0_george_25.wav
8,nicolas,0,8_nicolas_0.wav
5,lucas,4,5_lucas_4.wav
1,george,17,1_george_17.wav
6,lucas,29,6_lucas_29.wav
3,theo,6,3_theo_6.wav
8,jackson,7,8_jackson_7.wav
6,lucas,15,6_lucas_15.wav
8,george,49,8_george_49.wav
2,yweweler,27,2_yweweler_27.wav
4,lucas,32,4_lucas_32.wav
6,george,13,6_george_13.wav
4,lucas,26,4_lucas_26.wav
2,yweweler,33,2_yweweler_33.wav
0,lucas,1,0_lucas_1.wav
5,yweweler,23,5_yweweler_23.wav
5,yweweler,37,5_yweweler_37.wav
8,jackson,39,8_jackson_39.wav
4,nicolas,26,4_nicolas_26.wav
4,nicolas,32,4_nicolas_32.wav
9,george,47,9_george_47.wav
0,jackson,38,0_jackson_38.wav
0,lucas,12,0_lucas_12.wav
0,jackson,10,0_jackson_10.wav
0,nicolas,47,0_nicolas_47.wav
1,theo,42,1_theo_42.wav
7,george,21,7_george_21.wav
8,nicolas,46,8_nicolas_46.wav
8,jackson,11,8_jackson_11.wav
7,george,35,7_george_35.wav
4,yweweler,4,4_yweweler_4.wav
7,nicolas,44,7_nicolas_44.wav
7,jackson,13,7_jackson_13.wav
3,lucas,32,3_lucas_32.wav
3,nicolas,19,3_nicolas_19.wav
4,george,18,4_george_18.wav
8,theo,41,8_theo_41.wav
5,theo,29,5_theo_29.wav
3,lucas,26,3_lucas_26.wav
8,yweweler,29,8_yweweler_29.wav
3,yweweler,7,3_yweweler_7.wav
6,theo,3,6_theo_3.wav
8,lucas,46,8_lucas_46.wav
3,nicolas,25,3_nicolas_25.wav
4,george,24,4_george_24.wav
3,nicolas,31,3_nicolas_31.wav
4,george,30,4_george_30.wav
5,theo,15,5_theo_15.wav
8,yweweler,15,8_yweweler_15.wav
9,lucas,2,9_lucas_2.wav
2,theo,31,2_theo_31.wav
2,theo,25,2_theo_25.wav
5,george,16,5_george_16.wav
7,lucas,12,7_lucas_12.wav
2,theo,19,2_theo_19.wav
2,theo,18,2_theo_18.wav
7,lucas,13,7_lucas_13.wav
5,george,17,5_george_17.wav
2,theo,24,2_theo_24.wav
9,lucas,3,9_lucas_3.wav
2,theo,30,2_theo_30.wav
5,theo,14,5_theo_14.wav
4,george,31,4_george_31.wav
3,nicolas,30,3_nicolas_30.wav
8,yweweler,14,8_yweweler_14.wav
4,george,25,4_george_25.wav
3,nicolas,24,3_nicolas_24.wav
8,lucas,47,8_lucas_47.wav
5,theo,28,5_theo_28.wav
6,theo,2,6_theo_2.wav
3,yweweler,6,3_yweweler_6.wav
8,yweweler,28,8_yweweler_28.wav
3,lucas,27,3_lucas_27.wav
3,lucas,33,3_lucas_33.wav
7,jackson,12,7_jackson_12.wav
7,nicolas,45,7_nicolas_45.wav
8,theo,40,8_theo_40.wav
4,george,19,4_george_19.wav
3,nicolas,18,3_nicolas_18.wav
7,george,34,7_george_34.wav
8,jackson,10,8_jackson_10.wav
8,nicolas,47,8_nicolas_47.wav
4,yweweler,5,4_yweweler_5.wav
0,nicolas,46,0_nicolas_46.wav
0,jackson,11,0_jackson_11.wav
0,lucas,13,0_lucas_13.wav
7,george,20,7_george_20.wav
1,theo,43,1_theo_43.wav
4,nicolas,33,4_nicolas_33.wav
0,jackson,39,0_jackson_39.wav
9,george,46,9_george_46.wav
4,nicolas,27,4_nicolas_27.wav
8,jackson,38,8_jackson_38.wav
5,yweweler,36,5_yweweler_36.wav
0,lucas,0,0_lucas_0.wav
5,yweweler,22,5_yweweler_22.wav
2,yweweler,32,2_yweweler_32.wav
4,lucas,27,4_lucas_27.wav
6,george,12,6_george_12.wav
8,george,48,8_george_48.wav
4,lucas,33,4_lucas_33.wav
2,yweweler,26,2_yweweler_26.wav
6,lucas,14,6_lucas_14.wav
8,jackson,6,8_jackson_6.wav
6,lucas,28,6_lucas_28.wav
3,theo,7,3_theo_7.wav
1,george,16,1_george_16.wav
5,lucas,5,5_lucas_5.wav
8,nicolas,1,8_nicolas_1.wav
6,nicolas,41,6_nicolas_41.wav
6,jackson,16,6_jackson_16.wav
9,lucas,40,9_lucas_40.wav
9,theo,12,9_theo_12.wav
0,george,24,0_george_24.wav
0,george,30,0_george_30.wav
0,yweweler,12,0_yweweler_12.wav
9,jackson,8,9_jackson_8.wav
2,yweweler,2,2_yweweler_2.wav
2,lucas,34,2_lucas_34.wav
2,nicolas,20,2_nicolas_20.wav
0,george,18,0_george_18.wav
2,lucas,9,2_lucas_9.wav
2,lucas,20,2_lucas_20.wav
2,nicolas,34,2_nicolas_34.wav
7,yweweler,16,7_yweweler_16.wav
4,theo,46,4_theo_46.wav
1,jackson,29,1_jackson_29.wav
5,nicolas,23,5_nicolas_23.wav
1,lucas,14,1_lucas_14.wav
3,george,21,3_george_21.wav
3,george,35,3_george_35.wav
9,jackson,28,9_jackson_28.wav
5,nicolas,37,5_nicolas_37.wav
0,theo,39,0_theo_39.wav
1,jackson,15,1_jackson_15.wav
1,nicolas,42,1_nicolas_42.wav
0,theo,11,0_theo_11.wav
5,jackson,48,5_jackson_48.wav
1,lucas,28,1_lucas_28.wav
9,nicolas,43,9_nicolas_43.wav
9,jackson,14,9_jackson_14.wav
5,yweweler,1,5_yweweler_1.wav
7,theo,21,7_theo_21.wav
4,yweweler,47,4_yweweler_47.wav
7,theo,35,7_theo_35.wav
5,lucas,34,5_lucas_34.wav
3,yweweler,43,3_yweweler_43.wav
0,theo,9,0_theo_9.wav
2,george,13,2_george_13.wav
5,lucas,20,5_lucas_20.wav
3,yweweler,41,3_yweweler_41.wav
5,lucas,36,5_lucas_36.wav
5,lucas,22,5_lucas_22.wav
2,george,11,2_george_11.wav
2,george,39,2_george_39.wav
8,george,8,8_george_8.wav
4,yweweler,45,4_yweweler_45.wav
7,theo,23,7_theo_23.wav
7,theo,37,7_theo_37.wav
1,nicolas,40,1_nicolas_40.wav
1,jackson,17,1_jackson_17.wav
0,theo,13,0_theo_13.wav
5,yweweler,3,5_yweweler_3.wav
9,jackson,16,9_jackson_16.wav
9,nicolas,41,9_nicolas_41.wav
3,george,23,3_george_23.wav
1,lucas,16,1_lucas_16.wav
5,nicolas,21,5_nicolas_21.wav
5,nicolas,35,5_nicolas_35.wav
3,george,37,3_george_37.wav
2,nicolas,22,2_nicolas_22.wav
2,lucas,36,2_lucas_36.wav
6,jackson,28,6_jackson_28.wav
0,yweweler,38,0_yweweler_38.wav
9,theo,38,9_theo_38.wav
4,theo,44,4_theo_44.wav
7,yweweler,14,7_yweweler_14.wav
2,nicolas,36,2_nicolas_36.wav
2,lucas,22,2_lucas_22.wav
2,jackson,49,2_jackson_49.wav
0,george,26,0_george_26.wav
9,lucas,42,9_lucas_42.wav
9,theo,10,9_theo_10.wav
6,jackson,14,6_jackson_14.wav
6,nicolas,43,6_nicolas_43.wav
7,yweweler,28,7_yweweler_28.wav
2,yweweler,0,2_yweweler_0.wav
0,yweweler,10,0_yweweler_10.wav
0,george,32,0_george_32.wav
3,theo,5,3_theo_5.wav
3,theo,48,3_theo_48.wav
5,lucas,7,5_lucas_7.wav
8,nicolas,3,8_nicolas_3.wav
1,george,14,1_george_14.wav
8,jackson,4,8_jackson_4.wav
6,lucas,16,6_lucas_16.wav
1,george,28,1_george_28.wav
6,george,10,6_george_10.wav
4,lucas,25,4_lucas_25.wav
2,yweweler,30,2_yweweler_30.wav
2,yweweler,24,2_yweweler_24.wav
4,lucas,31,4_lucas_31.wav
5,yweweler,34,5_yweweler_34.wav
4,lucas,19,4_lucas_19.wav
6,george,38,6_george_38.wav
5,yweweler,20,5_yweweler_20.wav
2,yweweler,18,2_yweweler_18.wav
0,lucas,2,0_lucas_2.wav
9,george,44,9_george_44.wav
0,lucas,39,0_lucas_39.wav
4,nicolas,31,4_nicolas_31.wav
4,nicolas,25,4_nicolas_25.wav
4,yweweler,7,4_yweweler_7.wav
8,nicolas,45,8_nicolas_45.wav
8,jackson,12,8_jackson_12.wav
7,george,36,7_george_36.wav
1,theo,41,1_theo_41.wav
4,nicolas,19,4_nicolas_19.wav
7,george,22,7_george_22.wav
0,lucas,11,0_lucas_11.wav
0,jackson,13,0_jackson_13.wav
0,nicolas,44,0_nicolas_44.wav
3,lucas,25,3_lucas_25.wav
3,yweweler,4,3_yweweler_4.wav
6,theo,0,6_theo_0.wav
1,yweweler,49,1_yweweler_49.wav
8,theo,42,8_theo_42.wav
7,nicolas,47,7_nicolas_47.wav
7,jackson,10,7_jackson_10.wav
3,lucas,31,3_lucas_31.wav
7,jackson,38,7_jackson_38.wav
3,lucas,19,3_lucas_19.wav
8,yweweler,16,8_yweweler_16.wav
3,nicolas,32,3_nicolas_32.wav
4,george,33,4_george_33.wav
5,theo,16,5_theo_16.wav
8,lucas,45,8_lucas_45.wav
3,nicolas,26,3_nicolas_26.wav
4,george,27,4_george_27.wav
2,theo,26,2_theo_26.wav
7,lucas,39,7_lucas_39.wav
5,george,15,5_george_15.wav
2,theo,32,2_theo_32.wav
9,lucas,1,9_lucas_1.wav
5,george,29,5_george_29.wav
7,lucas,11,7_lucas_11.wav
7,lucas,10,7_lucas_10.wav
5,george,28,5_george_28.wav
2,theo,33,2_theo_33.wav
9,lucas,0,9_lucas_0.wav
5,george,14,5_george_14.wav
7,lucas,38,7_lucas_38.wav
2,theo,27,2_theo_27.wav
4,george,26,4_george_26.wav
3,nicolas,27,3_nicolas_27.wav
8,lucas,44,8_lucas_44.wav
8,yweweler,17,8_yweweler_17.wav
3,lucas,18,3_lucas_18.wav
7,jackson,39,7_jackson_39.wav
5,theo,17,5_theo_17.wav
4,george,32,4_george_32.wav
3,nicolas,33,3_nicolas_33.wav
8,theo,43,8_theo_43.wav
3,lucas,30,3_lucas_30.wav
7,jackson,11,7_jackson_11.wav
7,nicolas,46,7_nicolas_46.wav
6,theo,1,6_theo_1.wav
3,yweweler,5,3_yweweler_5.wav
3,lucas,24,3_lucas_24.wav
1,yweweler,48,1_yweweler_48.wav
7,george,23,7_george_23.wav
4,nicolas,18,4_nicolas_18.wav
1,theo,40,1_theo_40.wav
0,nicolas,45,0_nicolas_45.wav
0,jackson,12,0_jackson_12.wav
0,lucas,10,0_lucas_10.wav
4,yweweler,6,4_yweweler_6.wav
7,george,37,7_george_37.wav
8,jackson,13,8_jackson_13.wav
8,nicolas,44,8_nicolas_44.wav
4,nicolas,24,4_nicolas_24.wav
0,lucas,38,0_lucas_38.wav
9,george,45,9_george_45.wav
4,nicolas,30,4_nicolas_30.wav
2,yweweler,19,2_yweweler_19.wav
5,yweweler,21,5_yweweler_21.wav
6,george,39,6_george_39.wav
0,lucas,3,0_lucas_3.wav
4,lucas,18,4_lucas_18.wav
5,yweweler,35,5_yweweler_35.wav
4,lucas,30,4_lucas_30.wav
2,yweweler,25,2_yweweler_25.wav
2,yweweler,31,2_yweweler_31.wav
4,lucas,24,4_lucas_24.wav
6,george,11,6_george_11.wav
1,george,29,1_george_29.wav
6,lucas,17,6_lucas_17.wav
8,jackson,5,8_jackson_5.wav
3,theo,49,3_theo_49.wav
1,george,15,1_george_15.wav
8,nicolas,2,8_nicolas_2.wav
5,lucas,6,5_lucas_6.wav
3,theo,4,3_theo_4.wav
0,yweweler,11,0_yweweler_11.wav
2,yweweler,1,2_yweweler_1.wav
7,yweweler,29,7_yweweler_29.wav
0,george,33,0_george_33.wav
0,george,27,0_george_27.wav
2,jackson,48,2_jackson_48.wav
6,nicolas,42,6_nicolas_42.wav
6,jackson,15,6_jackson_15.wav
9,theo,11,9_theo_11.wav
9,lucas,43,9_lucas_43.wav
7,yweweler,15,7_yweweler_15.wav
4,theo,45,4_theo_45.wav
9,theo,39,9_theo_39.wav
2,lucas,23,2_lucas_23.wav
2,nicolas,37,2_nicolas_37.wav
2,lucas,37,2_lucas_37.wav
2,nicolas,23,2_nicolas_23.wav
0,yweweler,39,0_yweweler_39.wav
6,jackson,29,6_jackson_29.wav
3,george,36,3_george_36.wav
5,nicolas,34,5_nicolas_34.wav
5,nicolas,20,5_nicolas_20.wav
1,lucas,17,1_lucas_17.wav
3,george,22,3_george_22.wav
5,yweweler,2,5_yweweler_2.wav
9,nicolas,40,9_nicolas_40.wav
9,jackson,17,9_jackson_17.wav
0,theo,12,0_theo_12.wav
1,jackson,16,1_jackson_16.wav
1,nicolas,41,1_nicolas_41.wav
7,theo,36,7_theo_36.wav
8,george,9,8_george_9.wav
2,george,38,2_george_38.wav
4,yweweler,44,4_yweweler_44.wav
7,theo,22,7_theo_22.wav
5,lucas,23,5_lucas_23.wav
2,george,10,2_george_10.wav
5,lucas,37,5_lucas_37.wav
3,yweweler,40,3_yweweler_40.wav
7,theo,26,7_theo_26.wav
4,yweweler,40,4_yweweler_40.wav
2,george,28,2_george_28.wav
7,theo,32,7_theo_32.wav
3,yweweler,44,3_yweweler_44.wav
5,lucas,33,5_lucas_33.wav
2,george,14,2_george_14.wav
5,lucas,27,5_lucas_27.wav
3,george,26,3_george_26.wav
1,lucas,13,1_lucas_13.wav
5,nicolas,24,5_nicolas_24.wav
5,nicolas,30,5_nicolas_30.wav
3,george,32,3_george_32.wav
1,nicolas,45,1_nicolas_45.wav
1,jackson,12,1_jackson_12.wav
0,theo,16,0_theo_16.wav
5,nicolas,18,5_nicolas_18.wav
9,jackson,13,9_jackson_13.wav
9,nicolas,44,9_nicolas_44.wav
5,yweweler,6,5_yweweler_6.wav
9,lucas,47,9_lucas_47.wav
9,theo,15,9_theo_15.wav
6,jackson,11,6_jackson_11.wav
6,nicolas,46,6_nicolas_46.wav
7,yweweler,39,7_yweweler_39.wav
0,george,23,0_george_23.wav
0,george,37,0_george_37.wav
2,yweweler,5,2_yweweler_5.wav
0,yweweler,15,0_yweweler_15.wav
9,theo,29,9_theo_29.wav
9,nicolas,8,9_nicolas_8.wav
2,nicolas,27,2_nicolas_27.wav
2,lucas,33,2_lucas_33.wav
2,nicolas,33,2_nicolas_33.wav
2,lucas,27,2_lucas_27.wav
0,yweweler,29,0_yweweler_29.wav
4,theo,41,4_theo_41.wav
7,yweweler,11,7_yweweler_11.wav
6,jackson,39,6_jackson_39.wav
8,jackson,1,8_jackson_1.wav
6,lucas,13,6_lucas_13.wav
1,george,39,1_george_39.wav
8,theo,8,8_theo_8.wav
3,theo,0,3_theo_0.wav
5,lucas,2,5_lucas_2.wav
8,nicolas,6,8_nicolas_6.wav
1,george,11,1_george_11.wav
6,george,29,6_george_29.wav
5,yweweler,31,5_yweweler_31.wav
0,lucas,7,0_lucas_7.wav
6,theo,48,6_theo_48.wav
5,yweweler,25,5_yweweler_25.wav
6,george,15,6_george_15.wav
4,lucas,20,4_lucas_20.wav
2,yweweler,35,2_yweweler_35.wav
2,yweweler,21,2_yweweler_21.wav
4,lucas,34,4_lucas_34.wav
5,yweweler,19,5_yweweler_19.wav
8,nicolas,40,8_nicolas_40.wav
8,jackson,17,8_jackson_17.wav
7,george,33,7_george_33.wav
4,yweweler,2,4_yweweler_2.wav
0,jackson,16,0_jackson_16.wav
0,nicolas,41,0_nicolas_41.wav
0,lucas,14,0_lucas_14.wav
1,theo,44,1_theo_44.wav
7,george,27,7_george_27.wav
4,nicolas,34,4_nicolas_34.wav
9,george,41,9_george_41.wav
0,lucas,28,0_lucas_28.wav
4,nicolas,20,4_nicolas_20.wav
3,nicolas,37,3_nicolas_37.wav
6,yweweler,48,6_yweweler_48.wav
4,george,36,4_george_36.wav
5,theo,13,5_theo_13.wav
8,yweweler,13,8_yweweler_13.wav
7,jackson,29,7_jackson_29.wav
8,lucas,40,8_lucas_40.wav
3,nicolas,23,3_nicolas_23.wav
4,george,22,4_george_22.wav
3,lucas,20,3_lucas_20.wav
3,yweweler,1,3_yweweler_1.wav
6,theo,5,6_theo_5.wav
3,lucas,34,3_lucas_34.wav
7,nicolas,42,7_nicolas_42.wav
7,jackson,15,7_jackson_15.wav
3,jackson,48,3_jackson_48.wav
8,theo,47,8_theo_47.wav
5,george,38,5_george_38.wav
7,lucas,14,7_lucas_14.wav
2,theo,23,2_theo_23.wav
5,george,10,5_george_10.wav
9,lucas,4,9_lucas_4.wav
7,lucas,28,7_lucas_28.wav
2,theo,37,2_theo_37.wav
9,lucas,5,9_lucas_5.wav
2,theo,36,2_theo_36.wav
7,lucas,29,7_lucas_29.wav
5,george,11,5_george_11.wav
2,theo,22,2_theo_22.wav
7,lucas,15,7_lucas_15.wav
5,george,39,5_george_39.wav
7,jackson,14,7_jackson_14.wav
7,nicolas,43,7_nicolas_43.wav
3,lucas,35,3_lucas_35.wav
8,theo,46,8_theo_46.wav
3,jackson,49,3_jackson_49.wav
6,theo,4,6_theo_4.wav
3,yweweler,0,3_yweweler_0.wav
3,lucas,21,3_lucas_21.wav
7,jackson,28,7_jackson_28.wav
4,george,23,4_george_23.wav
3,nicolas,22,3_nicolas_22.wav
8,lucas,41,8_lucas_41.wav
5,theo,12,5_theo_12.wav
4,george,37,4_george_37.wav
6,yweweler,49,6_yweweler_49.wav
3,nicolas,36,3_nicolas_36.wav
8,yweweler,12,8_yweweler_12.wav
0,lucas,29,0_lucas_29.wav
4,nicolas,21,4_nicolas_21.wav
4,nicolas,35,4_nicolas_35.wav
9,george,40,9_george_40.wav
0,lucas,15,0_lucas_15.wav
0,nicolas,40,0_nicolas_40.wav
0,jackson,17,0_jackson_17.wav
7,george,26,7_george_26.wav
1,theo,45,1_theo_45.wav
7,george,32,7_george_32.wav
8,jackson,16,8_jackson_16.wav
8,nicolas,41,8_nicolas_41.wav
4,yweweler,3,4_yweweler_3.wav
5,yweweler,18,5_yweweler_18.wav
4,lucas,35,4_lucas_35.wav
2,yweweler,20,2_yweweler_20.wav
2,yweweler,34,2_yweweler_34.wav
4,lucas,21,4_lucas_21.wav
6,george,14,6_george_14.wav
0,lucas,6,0_lucas_6.wav
5,yweweler,24,5_yweweler_24.wav
6,theo,49,6_theo_49.wav
5,yweweler,30,5_yweweler_30.wav
6,george,28,6_george_28.wav
1,george,10,1_george_10.wav
8,nicolas,7,8_nicolas_7.wav
5,lucas,3,5_lucas_3.wav
3,theo,1,3_theo_1.wav
8,theo,9,8_theo_9.wav
6,lucas,12,6_lucas_12.wav
8,jackson,0,8_jackson_0.wav
1,george,38,1_george_38.wav
2,lucas,26,2_lucas_26.wav
2,nicolas,32,2_nicolas_32.wav
6,jackson,38,6_jackson_38.wav
7,yweweler,10,7_yweweler_10.wav
4,theo,40,4_theo_40.wav
0,yweweler,28,0_yweweler_28.wav
9,theo,28,9_theo_28.wav
2,lucas,32,2_lucas_32.wav
9,nicolas,9,9_nicolas_9.wav
2,nicolas,26,2_nicolas_26.wav
0,george,36,0_george_36.wav
0,yweweler,14,0_yweweler_14.wav
2,yweweler,4,2_yweweler_4.wav
7,yweweler,38,7_yweweler_38.wav
6,nicolas,47,6_nicolas_47.wav
6,jackson,10,6_jackson_10.wav
9,theo,14,9_theo_14.wav
9,lucas,46,9_lucas_46.wav
0,george,22,0_george_22.wav
9,nicolas,45,9_nicolas_45.wav
9,jackson,12,9_jackson_12.wav
5,yweweler,7,5_yweweler_7.wav
0,theo,17,0_theo_17.wav
1,jackson,13,1_jackson_13.wav
1,nicolas,44,1_nicolas_44.wav
5,nicolas,19,5_nicolas_19.wav
3,george,33,3_george_33.wav
5,nicolas,31,5_nicolas_31.wav
5,nicolas,25,5_nicolas_25.wav
1,lucas,12,1_lucas_12.wav
3,george,27,3_george_27.wav
2,george,15,2_george_15.wav
5,lucas,26,5_lucas_26.wav
5,lucas,32,5_lucas_32.wav
3,yweweler,45,3_yweweler_45.wav
2,george,29,2_george_29.wav
7,theo,33,7_theo_33.wav
7,theo,27,7_theo_27.wav
4,yweweler,41,4_yweweler_41.wav
5,lucas,18,5_lucas_18.wav
7,theo,31,7_theo_31.wav
4,yweweler,43,4_yweweler_43.wav
7,theo,25,7_theo_25.wav
5,lucas,24,5_lucas_24.wav
2,george,17,2_george_17.wav
3,yweweler,47,3_yweweler_47.wav
5,lucas,30,5_lucas_30.wav
7,theo,19,7_theo_19.wav
1,jackson,39,1_jackson_39.wav
5,nicolas,33,5_nicolas_33.wav
3,george,31,3_george_31.wav
3,george,25,3_george_25.wav
9,jackson,38,9_jackson_38.wav
1,lucas,10,1_lucas_10.wav
5,nicolas,27,5_nicolas_27.wav
0,theo,29,0_theo_29.wav
5,yweweler,5,5_yweweler_5.wav
9,jackson,10,9_jackson_10.wav
9,nicolas,47,9_nicolas_47.wav
1,lucas,38,1_lucas_38.wav
3,george,19,3_george_19.wav
0,theo,15,0_theo_15.wav
1,nicolas,46,1_nicolas_46.wav
1,jackson,11,1_jackson_11.wav
2,yweweler,6,2_yweweler_6.wav
0,yweweler,16,0_yweweler_16.wav
0,george,34,0_george_34.wav
2,lucas,18,2_lucas_18.wav
2,nicolas,18,2_nicolas_18.wav
0,george,20,0_george_20.wav
9,theo,16,9_theo_16.wav
9,lucas,44,9_lucas_44.wav
6,jackson,12,6_jackson_12.wav
6,nicolas,45,6_nicolas_45.wav
4,theo,42,4_theo_42.wav
7,yweweler,12,7_yweweler_12.wav
2,nicolas,30,2_nicolas_30.wav
9,yweweler,49,9_yweweler_49.wav
2,lucas,24,2_lucas_24.wav
2,nicolas,24,2_nicolas_24.wav
2,lucas,30,2_lucas_30.wav
8,jackson,2,8_jackson_2.wav
6,lucas,10,6_lucas_10.wav
6,lucas,38,6_lucas_38.wav
8,nicolas,5,8_nicolas_5.wav
5,lucas,1,5_lucas_1.wav
1,george,12,1_george_12.wav
3,theo,3,3_theo_3.wav
5,yweweler,26,5_yweweler_26.wav
0,lucas,4,0_lucas_4.wav
9,george,9,9_george_9.wav
5,yweweler,32,5_yweweler_32.wav
2,yweweler,22,2_yweweler_22.wav
4,lucas,37,4_lucas_37.wav
6,george,16,6_george_16.wav
4,lucas,23,4_lucas_23.wav
2,yweweler,36,2_yweweler_36.wav
1,theo,47,1_theo_47.wav
7,george,24,7_george_24.wav
4,jackson,48,4_jackson_48.wav
7,lucas,8,7_lucas_8.wav
0,jackson,15,0_jackson_15.wav
0,nicolas,42,0_nicolas_42.wav
0,lucas,17,0_lucas_17.wav
4,yweweler,1,4_yweweler_1.wav
8,nicolas,43,8_nicolas_43.wav
8,jackson,14,8_jackson_14.wav
7,george,30,7_george_30.wav
7,george,18,7_george_18.wav
4,nicolas,23,4_nicolas_23.wav
0,jackson,29,0_jackson_29.wav
5,theo,8,5_theo_8.wav
9,george,42,9_george_42.wav
4,nicolas,37,4_nicolas_37.wav
8,jackson,28,8_jackson_28.wav
8,lucas,43,8_lucas_43.wav
3,nicolas,20,3_nicolas_20.wav
4,george,21,4_george_21.wav
8,yweweler,10,8_yweweler_10.wav
3,nicolas,34,3_nicolas_34.wav
4,george,35,4_george_35.wav
5,theo,10,5_theo_10.wav
5,theo,38,5_theo_38.wav
8,theo,44,8_theo_44.wav
3,lucas,37,3_lucas_37.wav
7,nicolas,41,7_nicolas_41.wav
7,jackson,16,7_jackson_16.wav
8,yweweler,38,8_yweweler_38.wav
3,lucas,23,3_lucas_23.wav
3,yweweler,2,3_yweweler_2.wav
6,theo,6,6_theo_6.wav
7,lucas,17,7_lucas_17.wav
2,theo,34,2_theo_34.wav
9,lucas,7,9_lucas_7.wav
2,theo,20,2_theo_20.wav
5,george,13,5_george_13.wav
5,george,12,5_george_12.wav
2,theo,21,2_theo_21.wav
2,theo,35,2_theo_35.wav
9,lucas,6,9_lucas_6.wav
7,lucas,16,7_lucas_16.wav
6,theo,7,6_theo_7.wav
3,yweweler,3,3_yweweler_3.wav
3,lucas,22,3_lucas_22.wav
8,theo,45,8_theo_45.wav
5,theo,39,5_theo_39.wav
8,yweweler,39,8_yweweler_39.wav
7,jackson,17,7_jackson_17.wav
7,nicolas,40,7_nicolas_40.wav
3,lucas,36,3_lucas_36.wav
8,yweweler,11,8_yweweler_11.wav
5,theo,11,5_theo_11.wav
4,george,34,4_george_34.wav
3,nicolas,35,3_nicolas_35.wav
4,george,20,4_george_20.wav
3,nicolas,21,3_nicolas_21.wav
8,lucas,42,8_lucas_42.wav
9,george,43,9_george_43.wav
8,jackson,29,8_jackson_29.wav
4,nicolas,36,4_nicolas_36.wav
4,nicolas,22,4_nicolas_22.wav
7,george,19,7_george_19.wav
0,jackson,28,0_jackson_28.wav
5,theo,9,5_theo_9.wav
4,yweweler,0,4_yweweler_0.wav
7,george,31,7_george_31.wav
8,jackson,15,8_jackson_15.wav
8,nicolas,42,8_nicolas_42.wav
4,jackson,49,4_jackson_49.wav
7,george,25,7_george_25.wav
1,theo,46,1_theo_46.wav
0,lucas,16,0_lucas_16.wav
0,nicolas,43,0_nicolas_43.wav
0,jackson,14,0_jackson_14.wav
7,lucas,9,7_lucas_9.wav
2,yweweler,37,2_yweweler_37.wav
4,lucas,22,4_lucas_22.wav
6,george,17,6_george_17.wav
4,lucas,36,4_lucas_36.wav
2,yweweler,23,2_yweweler_23.wav
5,yweweler,33,5_yweweler_33.wav
5,yweweler,27,5_yweweler_27.wav
9,george,8,9_george_8.wav
0,lucas,5,0_lucas_5.wav
3,theo,2,3_theo_2.wav
6,lucas,39,6_lucas_39.wav
1,george,13,1_george_13.wav
5,lucas,0,5_lucas_0.wav
8,nicolas,4,8_nicolas_4.wav
6,lucas,11,6_lucas_11.wav
8,jackson,3,8_jackson_3.wav
2,lucas,31,2_lucas_31.wav
2,nicolas,25,2_nicolas_25.wav
7,yweweler,13,7_yweweler_13.wav
4,theo,43,4_theo_43.wav
2,lucas,25,2_lucas_25.wav
9,yweweler,48,9_yweweler_48.wav
2,nicolas,31,2_nicolas_31.wav
0,george,21,0_george_21.wav
2,nicolas,19,2_nicolas_19.wav
6,nicolas,44,6_nicolas_44.wav
6,jackson,13,6_jackson_13.wav
9,lucas,45,9_lucas_45.wav
9,theo,17,9_theo_17.wav
0,yweweler,17,0_yweweler_17.wav
2,yweweler,7,2_yweweler_7.wav
2,lucas,19,2_lucas_19.wav
0,george,35,0_george_35.wav
3,george,18,3_george_18.wav
1,jackson,10,1_jackson_10.wav
1,nicolas,47,1_nicolas_47.wav
0,theo,14,0_theo_14.wav
5,yweweler,4,5_yweweler_4.wav
1,lucas,39,1_lucas_39.wav
9,nicolas,46,9_nicolas_46.wav
9,jackson,11,9_jackson_11.wav
5,nicolas,26,5_nicolas_26.wav
1,lucas,11,1_lucas_11.wav
9,jackson,39,9_jackson_39.wav
3,george,24,3_george_24.wav
0,theo,28,0_theo_28.wav
1,jackson,38,1_jackson_38.wav
3,george,30,3_george_30.wav
5,nicolas,32,5_nicolas_32.wav
7,theo,18,7_theo_18.wav
5,lucas,31,5_lucas_31.wav
3,yweweler,46,3_yweweler_46.wav
5,lucas,25,5_lucas_25.wav
2,george,16,2_george_16.wav
4,yweweler,42,4_yweweler_42.wav
7,theo,24,7_theo_24.wav
7,theo,30,7_theo_30.wav
5,lucas,19,5_lucas_19.wav
3,george,8,3_george_8.wav
3,yweweler,35,3_yweweler_35.wav
5,lucas,42,5_lucas_42.wav
5,jackson,7,5_jackson_7.wav
4,yweweler,19,4_yweweler_19.wav
3,yweweler,21,3_yweweler_21.wav
4,yweweler,31,4_yweweler_31.wav
5,nicolas,0,5_nicolas_0.wav
4,yweweler,25,4_yweweler_25.wav
7,theo,43,7_theo_43.wav
1,nicolas,34,1_nicolas_34.wav
9,nicolas,21,9_nicolas_21.wav
7,george,0,7_george_0.wav
9,nicolas,35,9_nicolas_35.wav
